timestamp,predicted_load_kw,actual_load_kw,error_kw,absolute_error_kw
2018-08-11 07:00:00+00:00,36.34,35.0777826309204,-1.2622173690796004,1.2622173690796004
2018-08-11 08:00:00+00:00,32.097,32.3750448226929,0.2780448226928982,0.2780448226928982
2018-08-11 09:00:00+00:00,31.994,32.2898101806641,0.29581018066409825,0.29581018066409825
2018-08-11 10:00:00+00:00,29.815,28.9402484893799,-0.8747515106201007,0.8747515106201007
2018-08-11 11:00:00+00:00,28.082,26.5650105476379,-1.5169894523621004,1.5169894523621004
2018-08-11 12:00:00+00:00,25.851,27.4547228813171,1.6037228813171005,1.6037228813171005
2018-08-11 13:00:00+00:00,24.285,23.3715229034424,-0.9134770965575996,0.9134770965575996
2018-08-11 14:00:00+00:00,24.387,23.8773822784424,-0.5096177215575999,0.5096177215575999
2018-08-11 15:00:00+00:00,24.772,24.4086837768555,-0.36331622314449774,0.36331622314449774
2018-08-11 16:00:00+00:00,32.563,25.75146484375,-6.811535156250002,6.811535156250002
2018-08-11 17:00:00+00:00,37.853,36.7633309364319,-1.0896690635681026,1.0896690635681026
2018-08-11 18:00:00+00:00,41.215,37.0148048400879,-4.200195159912106,4.200195159912106
2018-08-11 19:00:00+00:00,43.718,33.529965877533,-10.188034122467002,10.188034122467002
2018-08-11 20:00:00+00:00,48.175,30.6368060112,-17.538193988799996,17.538193988799996
2018-08-11 21:00:00+00:00,49.973,35.9465885162354,-14.026411483764598,14.026411483764598
2018-08-11 22:00:00+00:00,53.224,37.0528659820557,-16.171134017944297,16.171134017944297
2018-08-11 23:00:00+00:00,38.678,25.5197806358337,-13.158219364166296,13.158219364166296
2018-08-12 00:00:00+00:00,30.188,22.4630699157715,-7.7249300842285,7.7249300842285
2018-08-12 01:00:00+00:00,28.854,22.6721181869507,-6.181881813049298,6.181881813049298
2018-08-12 02:00:00+00:00,27.304,21.9792146682739,-5.324785331726098,5.324785331726098
2018-08-12 03:00:00+00:00,27.494,25.6818418502808,-1.812158149719199,1.812158149719199
2018-08-12 04:00:00+00:00,32.167,29.4951119422913,-2.6718880577087027,2.6718880577087027
2018-08-12 05:00:00+00:00,33.262,32.5085744857788,-0.753425514221199,0.753425514221199
2018-08-12 06:00:00+00:00,34.703,34.9394836425781,0.23648364257809362,0.23648364257809362
