timestamp,predicted_load_kw,actual_load_kw,error_kw,absolute_error_kw
2018-08-31 07:00:00+00:00,37.425,37.1670761108398,-0.25792388916019604,0.25792388916019604
2018-08-31 08:00:00+00:00,35.618,35.9559869766235,0.3379869766234975,0.3379869766234975
2018-08-31 09:00:00+00:00,35.391,35.9791479110718,0.5881479110718004,0.5881479110718004
2018-08-31 10:00:00+00:00,34.594,35.7123126983643,1.1183126983642993,1.1183126983642993
2018-08-31 11:00:00+00:00,33.224,34.7272548675537,1.5032548675537,1.5032548675537
2018-08-31 12:00:00+00:00,33.482,35.388129234314,1.906129234314001,1.906129234314001
2018-08-31 13:00:00+00:00,32.272,33.9259581565857,1.653958156585702,1.653958156585702
2018-08-31 14:00:00+00:00,36.212,37.0077657699585,0.7957657699584999,0.7957657699584999
2018-08-31 15:00:00+00:00,52.309,52.9127235412598,0.6037235412598037,0.6037235412598037
2018-08-31 16:00:00+00:00,77.627,78.0709171295166,0.4439171295166062,0.4439171295166062
2018-08-31 17:00:00+00:00,96.504,102.315446853638,5.811446853637989,5.811446853637989
2018-08-31 18:00:00+00:00,102.568,110.70707321167,8.139073211669995,8.139073211669995
2018-08-31 19:00:00+00:00,103.562,112.824363708496,9.262363708495997,9.262363708495997
2018-08-31 20:00:00+00:00,102.044,112.92839050293,10.884390502930003,10.884390502930003
2018-08-31 21:00:00+00:00,89.425,96.5607776641846,7.135777664184602,7.135777664184602
2018-08-31 22:00:00+00:00,56.091,64.9299240112305,8.838924011230496,8.838924011230496
2018-08-31 23:00:00+00:00,45.918,48.0299119949341,2.111911994934104,2.111911994934104
2018-09-01 00:00:00+00:00,44.489,44.298734664917,-0.19026533508299792,0.19026533508299792
2018-09-01 01:00:00+00:00,45.038,44.2306270599365,-0.8073729400634946,0.8073729400634946
2018-09-01 02:00:00+00:00,41.091,40.6713352203369,-0.41966477966310123,0.41966477966310123
2018-09-01 03:00:00+00:00,38.078,39.7215232849121,1.6435232849120993,1.6435232849120993
2018-09-01 04:00:00+00:00,39.18,39.2932825088501,0.11328250885009794,0.11328250885009794
2018-09-01 05:00:00+00:00,38.905,38.7798309326172,-0.12516906738279943,0.12516906738279943
2018-09-01 06:00:00+00:00,38.531,38.4170417785645,-0.11395822143549594,0.11395822143549594
