timestamp,predicted_load_kw,actual_load_kw,error_kw,absolute_error_kw
2018-08-27 07:00:00+00:00,33.672,35.7494688034058,2.0774688034058,2.0774688034058
2018-08-27 08:00:00+00:00,33.551,33.581711769104,0.030711769103994868,0.030711769103994868
2018-08-27 09:00:00+00:00,34.114,33.5691423416138,-0.5448576583861993,0.5448576583861993
2018-08-27 10:00:00+00:00,33.056,32.9145421981812,-0.1414578018187953,0.1414578018187953
2018-08-27 11:00:00+00:00,32.238,32.4992694854736,0.26126948547359774,0.26126948547359774
2018-08-27 12:00:00+00:00,33.253,33.897367477417,0.6443674774169992,0.6443674774169992
2018-08-27 13:00:00+00:00,31.543,31.5956239700317,0.05262397003169994,0.05262397003169994
2018-08-27 14:00:00+00:00,36.119,35.563362121582,-0.5556378784179969,0.5556378784179969
2018-08-27 15:00:00+00:00,50.814,49.8483066558838,-0.9656933441161968,0.9656933441161968
2018-08-27 16:00:00+00:00,67.799,65.4589967727661,-2.3400032272339075,2.3400032272339075
2018-08-27 17:00:00+00:00,92.591,83.4201431274414,-9.170856872558588,9.170856872558588
2018-08-27 18:00:00+00:00,97.736,89.7752857208252,-7.960714279174809,7.960714279174809
2018-08-27 19:00:00+00:00,101.281,90.3701229095459,-10.910877090454107,10.910877090454107
2018-08-27 20:00:00+00:00,101.631,92.2831287384033,-9.347871261596694,9.347871261596694
2018-08-27 21:00:00+00:00,87.265,79.7653551101685,-7.499644889831501,7.499644889831501
2018-08-27 22:00:00+00:00,56.68,54.8280410766602,-1.8519589233398008,1.8519589233398008
2018-08-27 23:00:00+00:00,45.744,47.6826801300049,1.9386801300048973,1.9386801300048973
2018-08-28 00:00:00+00:00,44.602,47.4053840637207,2.8033840637207064,2.8033840637207064
2018-08-28 01:00:00+00:00,45.592,47.9138193130493,2.3218193130493034,2.3218193130493034
2018-08-28 02:00:00+00:00,41.022,43.9586515426636,2.936651542663604,2.936651542663604
2018-08-28 03:00:00+00:00,37.268,42.0796718597412,4.811671859741196,4.811671859741196
2018-08-28 04:00:00+00:00,38.976,40.606671333313,1.6306713333130034,1.6306713333130034
2018-08-28 05:00:00+00:00,38.786,39.1929588317871,0.4069588317871009,0.4069588317871009
2018-08-28 06:00:00+00:00,38.267,38.5034456253052,0.23644562530519408,0.23644562530519408
