timestamp,predicted_load_kw,actual_load_kw,error_kw,absolute_error_kw
2018-08-01 07:00:00+00:00,37.027,36.4585180282593,-0.5684819717407024,0.5684819717407024
2018-08-01 08:00:00+00:00,35.153,34.7753000259399,-0.3776999740600999,0.3776999740600999
2018-08-01 09:00:00+00:00,34.235,34.8061771392822,0.5711771392821987,0.5711771392821987
2018-08-01 10:00:00+00:00,33.544,34.5693712234497,1.025371223449703,1.025371223449703
2018-08-01 11:00:00+00:00,32.364,33.6114950180054,1.2474950180054023,1.2474950180054023
2018-08-01 12:00:00+00:00,30.821,33.689197063446,2.868197063446001,2.868197063446001
2018-08-01 13:00:00+00:00,29.568,31.3411540985107,1.7731540985106982,1.7731540985106982
2018-08-01 14:00:00+00:00,35.514,37.1120719909668,1.598071990966794,1.598071990966794
2018-08-01 15:00:00+00:00,55.124,55.5696821212769,0.44568212127689577,0.44568212127689577
2018-08-01 16:00:00+00:00,84.567,85.5034732818604,0.9364732818604011,0.9364732818604011
2018-08-01 17:00:00+00:00,107.422,102.381153106689,-5.040846893310999,5.040846893310999
2018-08-01 18:00:00+00:00,115.869,104.76438331604,-11.104616683960003,11.104616683960003
2018-08-01 19:00:00+00:00,127.953,104.548574447632,-23.404425552367996,23.404425552367996
2018-08-01 20:00:00+00:00,136.779,106.63320350647,-30.14579649353,30.14579649353
2018-08-01 21:00:00+00:00,121.969,96.7614498138428,-25.207550186157192,25.207550186157192
2018-08-01 22:00:00+00:00,94.513,72.006420135498,-22.506579864502,22.506579864502
2018-08-01 23:00:00+00:00,61.4,52.2449789047241,-9.155021095275899,9.155021095275899
2018-08-02 00:00:00+00:00,51.109,48.4107007980347,-2.6982992019652983,2.6982992019652983
2018-08-02 01:00:00+00:00,53.156,49.5587587356567,-3.597241264343296,3.597241264343296
2018-08-02 02:00:00+00:00,48.199,44.4137878417969,-3.7852121582030946,3.7852121582030946
2018-08-02 03:00:00+00:00,44.131,41.040657043457,-3.0903429565429974,3.0903429565429974
2018-08-02 04:00:00+00:00,44.932,41.626895904541,-3.3051040954590007,3.3051040954590007
2018-08-02 05:00:00+00:00,42.45,39.6320390701294,-2.817960929870601,2.817960929870601
2018-08-02 06:00:00+00:00,41.293,38.6238641738892,-2.6691358261107965,2.6691358261107965
