timestamp,predicted_load_kw,actual_load_kw,error_kw,absolute_error_kw
2018-08-04 07:00:00+00:00,34.972,34.54762840271,-0.42437159729000484,0.42437159729000484
2018-08-04 08:00:00+00:00,32.146,31.517017364502,-0.6289826354980015,0.6289826354980015
2018-08-04 09:00:00+00:00,30.254,30.5552840232849,0.3012840232849001,0.3012840232849001
2018-08-04 10:00:00+00:00,27.467,26.5948061943054,-0.8721938056946001,0.8721938056946001
2018-08-04 11:00:00+00:00,24.636,24.1582937240601,-0.477706275939898,0.477706275939898
2018-08-04 12:00:00+00:00,22.528,23.9195966720581,1.3915966720580997,1.3915966720580997
2018-08-04 13:00:00+00:00,20.528,20.3623132705688,-0.16568672943119722,0.16568672943119722
2018-08-04 14:00:00+00:00,19.642,21.0013375282288,1.3593375282287994,1.3593375282287994
2018-08-04 15:00:00+00:00,18.667,21.4362969398499,2.769296939849898,2.769296939849898
2018-08-04 16:00:00+00:00,19.843,23.2883620262146,3.4453620262145996,3.4453620262145996
2018-08-04 17:00:00+00:00,33.46,25.7016620635986,-7.7583379364014,7.7583379364014
2018-08-04 18:00:00+00:00,32.019,25.2449197769165,-6.774080223083498,6.774080223083498
2018-08-04 19:00:00+00:00,29.776,28.0543651580811,-1.721634841918899,1.721634841918899
2018-08-04 20:00:00+00:00,35.351,32.6374802589417,-2.713519741058299,2.713519741058299
2018-08-04 21:00:00+00:00,42.938,37.5379190444946,-5.400080955505402,5.400080955505402
2018-08-04 22:00:00+00:00,49.121,41.2548007965088,-7.866199203491199,7.866199203491199
2018-08-04 23:00:00+00:00,40.907,29.4983887672424,-11.408611232757597,11.408611232757597
2018-08-05 00:00:00+00:00,34.34,26.1296229362488,-8.210377063751203,8.210377063751203
2018-08-05 01:00:00+00:00,31.688,26.5064568519592,-5.181543148040799,5.181543148040799
2018-08-05 02:00:00+00:00,30.621,26.3771142959595,-4.243885704040498,4.243885704040498
2018-08-05 03:00:00+00:00,30.539,28.3505373001099,-2.1884626998901027,2.1884626998901027
2018-08-05 04:00:00+00:00,35.153,32.777081489563,-2.375918510436996,2.375918510436996
2018-08-05 05:00:00+00:00,35.899,35.4366159439087,-0.4623840560913024,0.4623840560913024
2018-08-05 06:00:00+00:00,37.092,37.3046789169312,0.21267891693120333,0.21267891693120333
