timestamp,predicted_load_kw,actual_load_kw,error_kw,absolute_error_kw
2018-08-26 07:00:00+00:00,20.896,20.1077907085419,-0.7882092914581023,0.7882092914581023
2018-08-26 08:00:00+00:00,14.89,13.1553471088409,-1.7346528911591008,1.7346528911591008
2018-08-26 09:00:00+00:00,13.673,12.543163061142,-1.1298369388580003,1.1298369388580003
2018-08-26 10:00:00+00:00,14.212,12.762843132019,-1.4491568679809994,1.4491568679809994
2018-08-26 11:00:00+00:00,17.909,18.1856513023376,0.2766513023376014,0.2766513023376014
2018-08-26 12:00:00+00:00,21.312,22.6575469970703,1.3455469970702971,1.3455469970702971
2018-08-26 13:00:00+00:00,24.031,25.9806799888611,1.949679988861103,1.949679988861103
2018-08-26 14:00:00+00:00,28.757,29.1486597061157,0.3916597061156999,0.3916597061156999
2018-08-26 15:00:00+00:00,29.759,29.7816243171692,0.02262431716919977,0.02262431716919977
2018-08-26 16:00:00+00:00,25.981,22.9988470077515,-2.9821529922485013,2.9821529922485013
2018-08-26 17:00:00+00:00,24.177,23.1328139305115,-1.0441860694885001,1.0441860694885001
2018-08-26 18:00:00+00:00,23.714,24.4710402488708,0.7570402488708012,0.7570402488708012
2018-08-26 19:00:00+00:00,23.038,24.5217308998108,1.4837308998108014,1.4837308998108014
2018-08-26 20:00:00+00:00,23.523,24.7518730163574,1.2288730163574009,1.2288730163574009
2018-08-26 21:00:00+00:00,23.276,25.1648836135864,1.8888836135864011,1.8888836135864011
2018-08-26 22:00:00+00:00,24.157,24.1661148071289,0.009114807128899116,0.009114807128899116
2018-08-26 23:00:00+00:00,21.786,22.0024118423462,0.21641184234619715,0.21641184234619715
2018-08-27 00:00:00+00:00,18.308,17.6427490711212,-0.6652509288787982,0.6652509288787982
2018-08-27 01:00:00+00:00,15.224,14.2773270606995,-0.9466729393005,0.9466729393005
2018-08-27 02:00:00+00:00,12.096,10.5853888988495,-1.5106111011505003,1.5106111011505003
2018-08-27 03:00:00+00:00,11.891,11.4385108947754,-0.4524891052246005,0.4524891052246005
2018-08-27 04:00:00+00:00,13.879,12.0822968482971,-1.7967031517029,1.7967031517029
2018-08-27 05:00:00+00:00,15.737,14.4313259124756,-1.3056740875244,1.3056740875244
2018-08-27 06:00:00+00:00,15.976,14.2579309940338,-1.7180690059662016,1.7180690059662016
